Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-05-09 00:00:00-04:00,43.82133015426074,43.9539210392164,43.63073095471299,43.92905807495117,5133400,0.0,0.0,0.0
2014-05-12 00:00:00-04:00,44.078198632556315,44.60027633393008,44.061624386028576,44.583702087402344,11275000,0.0,0.0,0.0
2014-05-13 00:00:00-04:00,44.649997691242355,44.8074482865601,44.583700707183816,44.65828323364258,8650500,0.0,0.0,0.0
2014-05-14 00:00:00-04:00,44.68314800897484,44.69972225683926,44.24394150481851,44.326812744140625,6946900,0.0,0.0,0.0
2014-05-15 00:00:00-04:00,44.13621300195703,44.219084246025126,43.64728372620679,43.93732833862305,13016200,0.0,0.0,0.0
2014-05-16 00:00:00-04:00,43.929045250906654,43.99534225463867,43.73844610699981,43.99534225463867,7490300,0.0,0.0,0.0
2014-05-19 00:00:00-04:00,43.89589391449821,44.20250961184019,43.79644842248349,44.16936111450195,4645800,0.0,0.0,0.0
2014-05-20 00:00:00-04:00,44.169365310525805,44.169365310525805,43.431828561365904,43.58099365234375,9782300,0.0,0.0,0.0
2014-05-21 00:00:00-04:00,43.705297582672976,44.02848754928621,43.705297582672976,44.01191329956055,7658900,0.0,0.0,0.0
2014-05-22 00:00:00-04:00,44.09476852416992,44.227359322082535,43.91245815279882,44.09476852416992,4482100,0.0,0.0,0.0
2014-05-23 00:00:00-04:00,44.161074602754525,44.40139646136681,44.094777609531285,44.37653350830078,3732400,0.0,0.0,0.0
2014-05-27 00:00:00-04:00,44.5091284146211,44.67486775166138,44.48426862049028,44.60857391357422,6702700,0.0,0.0,0.0
2014-05-28 00:00:00-04:00,44.69973193228686,44.82403723756918,44.62514938136051,44.6417236328125,10303800,0.0,0.0,0.0
2014-05-29 00:00:00-04:00,44.74944547955554,44.82402801513672,44.550557664267544,44.82402801513672,4218400,0.0,0.0,0.0
2014-05-30 00:00:00-04:00,44.79088592529297,44.84889422112893,44.65000953860993,44.79088592529297,6156200,0.0,0.0,0.0
2014-06-02 00:00:00-04:00,44.81574728368754,45.04778045875863,44.64171924116931,44.981483459472656,7070700,0.0,0.0,0.0
2014-06-03 00:00:00-04:00,44.865469506830244,45.01463460276906,44.75773845727108,44.931766510009766,4007000,0.0,0.0,0.0
2014-06-04 00:00:00-04:00,44.832312761454695,44.964903582217765,44.79916742717482,44.92346954345703,3792100,0.0,0.0,0.0
2014-06-05 00:00:00-04:00,45.01462939578633,45.44555038296191,44.94833556149033,45.37925338745117,5805600,0.0,0.0,0.0
2014-06-06 00:00:00-04:00,45.4538396134668,45.83504104614258,45.4372685244598,45.83504104614258,8384300,0.0,0.0,0.0
2014-06-09 00:00:00-04:00,45.818466393306174,46.25767295607705,45.76045809864644,46.067073822021484,11160300,0.0,0.0,0.0
2014-06-10 00:00:00-04:00,45.95934295654297,46.05049975171125,45.768743821743364,45.95934295654297,3846600,0.0,0.0,0.0
2014-06-11 00:00:00-04:00,45.810182283058126,45.810182283058126,45.536715032403215,45.61958312988281,5541500,0.0,0.0,0.0
2014-06-12 00:00:00-04:00,45.561570815117996,45.561570815117996,44.92347640485664,45.00634765625,10181700,0.0,0.0,0.0
2014-06-13 00:00:00-04:00,45.03948257407686,45.27980440568794,44.97318874951665,45.163787841796875,6885600,0.0,0.0,0.0
2014-06-16 00:00:00-04:00,45.15550427616709,45.22179810362976,44.95661647135028,45.11406707763672,6861400,0.0,0.0,0.0
2014-06-17 00:00:00-04:00,45.089211540054215,45.32124469987923,44.95662071140924,45.23837661743164,9600600,0.0,0.0,0.0
2014-06-18 00:00:00-04:00,45.38754635756409,45.54499699487562,45.05606767129083,45.495277404785156,12209900,0.0,0.0,0.0
2014-06-19 00:00:00-04:00,45.53671124670728,45.627868043085684,45.37097190431154,45.61129379272461,7149000,0.0,0.0,0.0
2014-06-20 00:00:00-04:00,45.70286119078755,45.82773048737288,45.652911566770086,45.802757263183594,4304700,0.25,0.0,0.0
2014-06-23 00:00:00-04:00,45.91930309865312,45.91930309865312,45.45311613587308,45.5363655090332,5192400,0.0,0.0,0.0
2014-06-24 00:00:00-04:00,45.46144791832798,45.63626685872258,45.02856065475141,45.07851028442383,7429900,0.0,0.0,0.0
2014-06-25 00:00:00-04:00,44.94530590970886,45.21169753274568,44.92865603631422,45.12012481689453,6506400,0.0,0.0,0.0
2014-06-26 00:00:00-04:00,45.170080161594484,45.21170644110228,44.77881917446318,45.08683395385742,6845400,0.0,0.0,0.0
2014-06-27 00:00:00-04:00,44.936988588272065,45.35322598146722,44.77049299586614,45.1950569152832,8214600,0.0,0.0,0.0
2014-06-30 00:00:00-04:00,45.178416238108206,45.20338947058062,44.96197097121422,45.003597259521484,7963600,0.0,0.0,0.0
2014-07-01 00:00:00-04:00,45.05352887920677,45.4447929957649,45.05352887920677,45.278297424316406,8026200,0.0,0.0,0.0
2014-07-02 00:00:00-04:00,45.153426508625614,45.33656877257797,45.120126760401995,45.203372955322266,10068000,0.0,0.0,0.0
2014-07-03 00:00:00-04:00,45.3948498280872,45.62794493152345,45.386526477368456,45.57799530029297,8550300,0.0,0.0,0.0
2014-07-07 00:00:00-04:00,45.56967154105805,45.56967154105805,45.195057249286066,45.25333023071289,9334300,0.0,0.0,0.0
2014-07-08 00:00:00-04:00,45.18672392533688,45.19505045036772,44.82043621495083,44.945308685302734,8154200,0.0,0.0,0.0
2014-07-09 00:00:00-04:00,45.145094802952904,45.170068023435334,44.89535307121338,45.020225524902344,8600600,0.0,0.0,0.0
2014-07-10 00:00:00-04:00,44.51242613485149,44.936986862322634,44.4624765063564,44.753841400146484,10553800,0.0,0.0,0.0
2014-07-11 00:00:00-04:00,44.81211732319274,45.02855936094235,44.65394508826114,45.01190948486328,10186800,0.0,0.0,0.0
2014-07-14 00:00:00-04:00,45.26997375488281,45.419819450563686,45.17840103245129,45.26997375488281,9399900,0.0,0.0,0.0
2014-07-15 00:00:00-04:00,45.33657549621117,45.50307108638259,45.11180692582563,45.294952392578125,6921300,0.0,0.0,0.0
2014-07-16 00:00:00-04:00,45.42815050929324,45.55302300209805,45.294954665599825,45.48642349243164,5963700,0.0,0.0,0.0
2014-07-17 00:00:00-04:00,45.319926749844285,45.36987638083316,44.76217016084551,44.7788200378418,14896000,0.0,0.0,0.0
2014-07-18 00:00:00-04:00,44.93698572967008,45.195054040264566,44.88703610243399,45.1534309387207,6424400,0.0,0.0,0.0
2014-07-21 00:00:00-04:00,45.09515255118477,45.186725275427,44.820437554097,45.12845230102539,9365700,0.0,0.0,0.0
2014-07-22 00:00:00-04:00,45.33657549621117,45.403175002535434,45.22002953578295,45.294952392578125,5319300,0.0,0.0,0.0
2014-07-23 00:00:00-04:00,45.30326994015912,45.386519312401056,45.10347779805616,45.11180114746094,7924400,0.0,0.0,0.0
2014-07-24 00:00:00-04:00,45.15343116589679,45.16175451599181,44.837089876421494,44.895362854003906,10014600,0.0,0.0,0.0
2014-07-25 00:00:00-04:00,44.78714338852028,44.97028885984015,44.71222052985664,44.7788200378418,7514800,0.0,0.0,0.0
2014-07-28 00:00:00-04:00,44.770492490292646,44.78714236690915,44.32095852420413,44.55405044555664,13004100,0.0,0.0,0.0
2014-07-29 00:00:00-04:00,44.529074795378975,44.59567112258185,43.99628829956055,43.99628829956055,13456500,0.0,0.0,0.0
2014-07-30 00:00:00-04:00,44.121164300376606,44.22106038697203,43.76319988313372,44.03791809082031,14834700,0.0,0.0,0.0
2014-07-31 00:00:00-04:00,43.69660040600459,44.01293852006482,43.12219080422961,43.14716720581055,17185600,0.0,0.0,0.0
2014-08-01 00:00:00-04:00,43.03895251866607,43.36361721819583,42.79753403801688,43.10554885864258,15724600,0.0,0.0,0.0
2014-08-04 00:00:00-04:00,43.19711337529634,43.313659329781785,42.880772087665065,43.25538635253906,9212400,0.0,0.0,0.0
2014-08-05 00:00:00-04:00,43.03062247666555,43.45518641494135,42.87245340345581,42.9973258972168,13501500,0.0,0.0,0.0
2014-08-06 00:00:00-04:00,42.82249544291656,42.972341136032725,42.6227033025209,42.7808723449707,31000700,0.0,0.0,0.0
2014-08-07 00:00:00-04:00,43.013978620727,43.172150891719,42.739263541890175,42.822509765625,14560100,0.0,0.0,0.0
2014-08-08 00:00:00-04:00,42.930711405278686,43.463494598203724,42.78086573531373,43.43019485473633,11882700,0.0,0.0,0.0
2014-08-11 00:00:00-04:00,43.621676120411486,43.85476802325364,43.45518054310752,43.60502624511719,7057100,0.0,0.0,0.0
